id,#Days_Resolution,#Actors_Subscription,#Developers_Mention,#Times_Reference,#Developers_Comment,#Comments,Type
63214459,1,1,1,0,2,4,Other Issues
68465036,1,1,1,0,2,4,Other Issues
13701133,1,1,1,0,2,4,Other Issues
43556069,1,1,1,0,2,4,Other Issues
54944026,1,1,1,0,2,4,Other Issues
55009771,1,1,1,0,2,4,Other Issues
2045683,3,1,1,0,2,4,Other Issues
46911207,3,1,1,0,2,4,Other Issues
21356307,3,1,1,0,2,4,Other Issues
26306770,4,1,1,0,2,4,Other Issues
14163881,5,1,1,0,2,4,Other Issues
6728535,6,1,1,0,2,4,Other Issues
59950759,6,1,1,0,2,4,Other Issues
46933662,7,1,1,0,2,4,Other Issues
66034036,8,1,1,0,2,4,Other Issues
5722321,9,1,1,0,2,4,Other Issues
55539448,13,1,1,0,2,4,Other Issues
12682665,71,1,2,0,2,4,Other Issues
50108365,92,1,2,0,2,4,Other Issues
31614543,157,1,2,0,2,4,Other Issues
35420374,0,1,2,0,2,4,Other Issues
67948205,0,1,2,0,2,4,Other Issues
19841351,0,1,2,0,2,4,Other Issues
60397792,0,1,2,0,2,4,Other Issues
44159857,0,1,2,0,2,4,Other Issues
56281688,1,1,2,0,2,4,Other Issues
26684445,1,1,2,0,2,4,Other Issues
6813736,4,1,2,0,2,4,Other Issues
65717249,9,1,2,0,2,4,Other Issues
945017,0,1,4,0,2,4,Other Issues
27199004,53,1,1,1,2,4,Other Issues
25784364,0,1,1,1,2,4,Other Issues
20575198,0,1,1,1,2,4,Other Issues
62037025,9,1,1,1,2,4,Other Issues
26600856,14,1,1,1,2,4,Other Issues
6366973,28,1,1,2,2,4,Other Issues
6366973,29,1,1,2,2,4,Other Issues
45727432,0,1,1,2,2,4,Other Issues
40513455,1,1,1,2,2,4,Other Issues
22363982,8,1,1,2,2,4,Other Issues
20603112,5,1,1,3,2,4,Other Issues
35128889,17,1,1,4,2,4,Other Issues
45315793,1,1,2,6,2,4,Other Issues
16252923,514,1,1,0,3,4,Other Issues
6838746,30,1,1,0,3,4,Other Issues
5590061,300,1,1,0,3,4,Other Issues
10117800,301,1,1,0,3,4,Other Issues
52802474,54,1,1,0,3,4,Other Issues
26020799,324,1,1,0,3,4,Other Issues
21437510,87,1,1,0,3,4,Other Issues
15101387,90,1,1,0,3,4,Other Issues
45372844,347,1,1,0,3,4,Other Issues
13823460,92,1,1,0,3,4,Other Issues
34778148,94,1,1,0,3,4,Other Issues
23539986,96,1,1,0,3,4,Other Issues
30630985,613,1,1,0,3,4,Other Issues
24116141,111,1,1,0,3,4,Other Issues
7396039,112,1,1,0,3,4,Other Issues
32094553,138,1,1,0,3,4,Other Issues
2211803,152,1,1,0,3,4,Other Issues
7015296,419,1,1,0,3,4,Other Issues
46130843,174,1,1,0,3,4,Other Issues
31147485,481,1,1,0,3,4,Other Issues
30035243,485,1,1,0,3,4,Other Issues
60274224,0,1,1,0,3,4,Other Issues
35502387,0,1,1,0,3,4,Other Issues
50800106,0,1,1,0,3,4,Other Issues
16536700,0,1,1,0,3,4,Other Issues
27423121,0,1,1,0,3,4,Other Issues
10882766,0,1,1,0,3,4,Other Issues
50366514,0,1,1,0,3,4,Other Issues
22425818,0,1,1,0,3,4,Other Issues
17077178,0,1,1,0,3,4,Other Issues
7283212,0,1,1,0,3,4,Other Issues
33172783,0,1,1,0,3,4,Other Issues
21265952,0,1,1,0,3,4,Other Issues
16798576,0,1,1,0,3,4,Other Issues
28726472,0,1,1,0,3,4,Other Issues
13636804,0,1,1,0,3,4,Other Issues
23281002,0,1,1,0,3,4,Other Issues
5312104,0,1,1,0,3,4,Other Issues
14051004,0,1,1,0,3,4,Other Issues
23847900,0,1,1,0,3,4,Other Issues
48170540,0,1,1,0,3,4,Other Issues
64720093,0,1,1,0,3,4,Other Issues
60214880,0,1,1,0,3,4,Other Issues
49261663,0,1,1,0,3,4,Other Issues
11372128,0,1,1,0,3,4,Other Issues
55629841,0,1,1,0,3,4,Other Issues
20963529,0,1,1,0,3,4,Other Issues
16600971,0,1,1,0,3,4,Other Issues
50312397,0,1,1,0,3,4,Other Issues
62700460,1,1,1,0,3,4,Other Issues
11290166,1,1,1,0,3,4,Other Issues
26335384,2,1,1,0,3,4,Other Issues
5802547,2,1,1,0,3,4,Other Issues
21737621,2,1,1,0,3,4,Other Issues
22723695,3,1,1,0,3,4,Other Issues
7724944,3,1,1,0,3,4,Other Issues
25149646,4,1,1,0,3,4,Other Issues
60274224,6,1,1,0,3,4,Other Issues
63703176,6,1,1,0,3,4,Other Issues
66096499,7,1,1,0,3,4,Other Issues
65181074,8,1,1,0,3,4,Other Issues
944812,9,1,1,0,3,4,Other Issues
20225625,9,1,1,0,3,4,Other Issues
35755008,15,1,1,0,3,4,Other Issues
21018680,15,1,1,0,3,4,Other Issues
10283,20,1,1,0,3,4,Other Issues
11938212,39,1,2,0,3,4,Other Issues
47888396,44,1,2,0,3,4,Other Issues
38441321,220,1,2,0,3,4,Other Issues
32799564,506,1,2,0,3,4,Other Issues
11943026,0,1,2,0,3,4,Other Issues
11938212,0,1,2,0,3,4,Other Issues
28960696,1,1,2,0,3,4,Other Issues
25684817,11,1,2,0,3,4,Other Issues
22071034,26,1,3,0,3,4,Other Issues
10578344,98,1,1,1,3,4,Other Issues
35173710,0,1,1,1,3,4,Other Issues
6694853,0,1,1,1,3,4,Other Issues
30428350,1,1,1,1,3,4,Other Issues
35173710,2,1,1,1,3,4,Other Issues
17344469,27,1,2,1,3,4,Other Issues
957024,114,1,0,2,3,4,Other Issues
7356764,37,1,1,2,3,4,Other Issues
11338765,0,1,1,2,3,4,Other Issues
41497439,0,1,2,2,3,4,Other Issues
3459428,10,1,3,2,3,4,Other Issues
26446242,0,1,1,3,3,4,Other Issues
7910533,17,1,1,4,3,4,Other Issues
15684294,0,1,1,5,3,4,Other Issues
526211,116,1,0,0,4,4,Other Issues
50784822,27,1,1,0,4,4,Other Issues
25386935,47,1,1,0,4,4,Other Issues
25631900,49,1,1,0,4,4,Other Issues
12133161,1091,1,1,0,4,4,Other Issues
5634977,836,1,1,0,4,4,Other Issues
26366356,586,1,1,0,4,4,Other Issues
16570505,595,1,1,0,4,4,Other Issues
9842266,99,1,1,0,4,4,Other Issues
4985072,106,1,1,0,4,4,Other Issues
15791119,363,1,1,0,4,4,Other Issues
9094570,113,1,1,0,4,4,Other Issues
10636723,373,1,1,0,4,4,Other Issues
15915073,893,1,1,0,4,4,Other Issues
15909004,949,1,1,0,4,4,Other Issues
10923068,472,1,1,0,4,4,Other Issues
5634977,221,1,1,0,4,4,Other Issues
10636723,0,1,1,0,4,4,Other Issues
11523484,0,1,1,0,4,4,Other Issues
1590891,0,1,1,0,4,4,Other Issues
9094570,0,1,1,0,4,4,Other Issues
44691896,0,1,1,0,4,4,Other Issues
1396913,0,1,1,0,4,4,Other Issues
10489233,0,1,1,0,4,4,Other Issues
49477664,0,1,1,0,4,4,Other Issues
828345,0,1,1,0,4,4,Other Issues
46162982,1,1,1,0,4,4,Other Issues
17709101,1,1,1,0,4,4,Other Issues
25870983,2,1,1,0,4,4,Other Issues
16321321,6,1,1,0,4,4,Other Issues
68086123,10,1,1,0,4,4,Other Issues
944837,12,1,1,0,4,4,Other Issues
56304770,38,1,2,0,4,4,Other Issues
15870056,60,1,2,0,4,4,Other Issues
12887401,403,1,2,0,4,4,Other Issues
70059342,1264,1,2,0,4,4,Other Issues
5811002,2,1,2,0,4,4,Other Issues
38375956,59,1,3,0,4,4,Other Issues
66507532,0,1,1,10,4,4,Other Issues
152780,0,1,0,0,1,5,Other Issues
12894506,14,1,1,0,1,5,Other Issues
12894868,14,1,1,0,1,5,Other Issues
51096715,27,1,1,0,2,5,Other Issues
35913475,34,1,1,0,2,5,Other Issues
15659596,42,1,1,0,2,5,Other Issues
23264920,116,1,1,0,2,5,Other Issues
10746439,0,1,1,0,2,5,Other Issues
27279572,0,1,1,0,2,5,Other Issues
62120042,0,1,1,0,2,5,Other Issues
60481590,0,1,1,0,2,5,Other Issues
14927970,0,1,1,0,2,5,Other Issues
25243298,0,1,1,0,2,5,Other Issues
17046241,0,1,1,0,2,5,Other Issues
27665541,1,1,1,0,2,5,Other Issues
30683938,1,1,1,0,2,5,Other Issues
30338523,1,1,1,0,2,5,Other Issues
65639095,1,1,1,0,2,5,Other Issues
17046241,1,1,1,0,2,5,Other Issues
6337835,2,1,1,0,2,5,Other Issues
42993610,10,1,1,0,2,5,Other Issues
16026530,13,1,1,0,2,5,Other Issues
15659596,14,1,1,0,2,5,Other Issues
10971185,20,1,1,0,2,5,Other Issues
46243049,20,1,1,0,2,5,Other Issues
26462044,332,1,2,0,2,5,Other Issues
1192421,145,1,2,0,2,5,Other Issues
31434703,0,1,2,0,2,5,Other Issues
65982979,3,1,2,0,2,5,Other Issues
35314890,10,1,2,0,2,5,Other Issues
60254458,0,1,3,0,2,5,Other Issues
32169080,2,1,3,0,2,5,Other Issues
19689286,3,1,3,0,2,5,Other Issues
16400110,59,1,1,1,2,5,Other Issues
17026924,1,1,1,1,2,5,Other Issues
6341622,2,1,2,1,2,5,Other Issues
25152293,48,1,1,2,2,5,Other Issues
28239284,0,1,1,2,2,5,Other Issues
38654576,56,1,1,3,2,5,Other Issues
148603,53,1,1,7,2,5,Other Issues
53128429,56,1,1,13,2,5,Other Issues
50137439,18,1,1,0,3,5,Other Issues
11371582,19,1,1,0,3,5,Other Issues
55752722,22,1,1,0,3,5,Other Issues
6508473,540,1,1,0,3,5,Other Issues
2717215,46,1,1,0,3,5,Other Issues
25277641,46,1,1,0,3,5,Other Issues
60522575,57,1,1,0,3,5,Other Issues
51106128,60,1,1,0,3,5,Other Issues
2363645,73,1,1,0,3,5,Other Issues
17927637,76,1,1,0,3,5,Other Issues
24207048,81,1,1,0,3,5,Other Issues
17505247,84,1,1,0,3,5,Other Issues
25948757,351,1,1,0,3,5,Other Issues
34771609,115,1,1,0,3,5,Other Issues
32222684,128,1,1,0,3,5,Other Issues
12875169,221,1,1,0,3,5,Other Issues
60522575,0,1,1,0,3,5,Other Issues
6447807,0,1,1,0,3,5,Other Issues
1226571,0,1,1,0,3,5,Other Issues
22355327,0,1,1,0,3,5,Other Issues
32392194,0,1,1,0,3,5,Other Issues
1825663,0,1,1,0,3,5,Other Issues
22061991,0,1,1,0,3,5,Other Issues
52006759,0,1,1,0,3,5,Other Issues
68436514,0,1,1,0,3,5,Other Issues
48198696,0,1,1,0,3,5,Other Issues
40281755,1,1,1,0,3,5,Other Issues
62875611,1,1,1,0,3,5,Other Issues
13545723,2,1,1,0,3,5,Other Issues
21034640,3,1,1,0,3,5,Other Issues
45650787,6,1,1,0,3,5,Other Issues
45157919,11,1,1,0,3,5,Other Issues
56344809,20,1,1,0,3,5,Other Issues
60651879,23,1,2,0,3,5,Other Issues
21228349,544,1,2,0,3,5,Other Issues
29742778,58,1,2,0,3,5,Other Issues
65106813,0,1,2,0,3,5,Other Issues
44549086,1,1,2,0,3,5,Other Issues
50994264,1,1,2,0,3,5,Other Issues
40175063,11,1,2,0,3,5,Other Issues
45460705,1,1,3,0,3,5,Other Issues
30432581,75,1,1,1,3,5,Other Issues
5042508,0,1,1,1,3,5,Other Issues
11934339,3,1,1,1,3,5,Other Issues
1144711,1,1,2,1,3,5,Other Issues
50202108,6,1,1,2,3,5,Other Issues
15869412,19,1,1,3,3,5,Other Issues
47968718,12,1,1,3,3,5,Other Issues
20761778,602,1,2,6,3,5,Other Issues
50969,26,1,1,0,4,5,Other Issues
48773966,31,1,1,0,4,5,Other Issues
33156825,36,1,1,0,4,5,Other Issues
11453055,46,1,1,0,4,5,Other Issues
16422986,49,1,1,0,4,5,Other Issues
6722302,53,1,1,0,4,5,Other Issues
717314,56,1,1,0,4,5,Other Issues
35182866,62,1,1,0,4,5,Other Issues
11281193,89,1,1,0,4,5,Other Issues
55204825,127,1,1,0,4,5,Other Issues
41019468,129,1,1,0,4,5,Other Issues
26383653,420,1,1,0,4,5,Other Issues
41019468,217,1,1,0,4,5,Other Issues
15687952,231,1,1,0,4,5,Other Issues
40636575,0,1,1,0,4,5,Other Issues
26394006,0,1,1,0,4,5,Other Issues
11429032,1,1,1,0,4,5,Other Issues
45735942,1,1,1,0,4,5,Other Issues
59630088,1,1,1,0,4,5,Other Issues
6722302,1,1,1,0,4,5,Other Issues
42802886,5,1,1,0,4,5,Other Issues
68054366,12,1,1,0,4,5,Other Issues
11573515,13,1,1,0,4,5,Other Issues
45698981,133,1,2,0,4,5,Other Issues
60019097,145,1,2,0,4,5,Other Issues
68523376,0,1,2,0,4,5,Other Issues
25874039,1,1,2,0,4,5,Other Issues
30424735,1,1,2,0,4,5,Other Issues
30424735,1,1,2,0,4,5,Other Issues
16695708,289,1,1,1,4,5,Other Issues
51360227,63,1,1,1,4,5,Other Issues
66023538,0,1,1,1,4,5,Other Issues
51360227,0,1,1,1,4,5,Other Issues
7338034,1,1,1,2,4,5,Other Issues
10598917,288,1,1,5,4,5,Other Issues
10598917,288,1,1,5,4,5,Other Issues
22161841,48,1,1,10,4,5,Other Issues
223116,497,1,0,0,5,5,Other Issues
82014,21,1,1,0,5,5,Other Issues
40997936,22,1,1,0,5,5,Other Issues
34522437,29,1,1,0,5,5,Other Issues
31006279,612,1,1,0,5,5,Other Issues
1591615,115,1,1,0,5,5,Other Issues
11695667,156,1,1,0,5,5,Other Issues
20649816,668,1,1,0,5,5,Other Issues
26578918,718,1,1,0,5,5,Other Issues
20605466,242,1,1,0,5,5,Other Issues
34135771,5,1,1,0,5,5,Other Issues
37699918,11,1,1,0,5,5,Other Issues
14634707,13,1,1,0,5,5,Other Issues
51338192,15,1,1,0,5,5,Other Issues
21722109,267,1,1,0,2,6,Other Issues
21968266,21,1,1,0,2,6,Other Issues
9044504,37,1,1,0,2,6,Other Issues
26566312,308,1,1,0,2,6,Other Issues
62173237,63,1,1,0,2,6,Other Issues
59968127,100,1,1,0,2,6,Other Issues
59927607,146,1,1,0,2,6,Other Issues
36585299,475,1,1,0,2,6,Other Issues
1525693,0,1,1,0,2,6,Other Issues
32123920,0,1,1,0,2,6,Other Issues
3324315,0,1,1,0,2,6,Other Issues
3324315,0,1,1,0,2,6,Other Issues
24728396,0,1,1,0,2,6,Other Issues
26591365,0,1,1,0,2,6,Other Issues
62736698,2,1,1,0,2,6,Other Issues
43870142,2,1,1,0,2,6,Other Issues
9044504,3,1,1,0,2,6,Other Issues
7291515,6,1,1,0,2,6,Other Issues
2073717,6,1,1,0,2,6,Other Issues
45228497,6,1,1,0,2,6,Other Issues
15326816,8,1,1,0,2,6,Other Issues
21722109,10,1,1,0,2,6,Other Issues
63114484,34,1,2,0,2,6,Other Issues
27268993,60,1,2,0,2,6,Other Issues
15937866,214,1,2,0,2,6,Other Issues
26333900,473,1,2,0,2,6,Other Issues
36797180,0,1,2,0,2,6,Other Issues
20901188,0,1,2,0,2,6,Other Issues
59471558,1,1,2,0,2,6,Other Issues
59870992,2,1,2,0,2,6,Other Issues
54417775,11,1,2,0,2,6,Other Issues
26285849,7,1,1,1,2,6,Other Issues
748443,2,1,2,1,2,6,Other Issues
945199,5,1,4,2,2,6,Other Issues
37872165,189,1,2,3,2,6,Other Issues
26111743,518,1,1,0,3,6,Other Issues
55213131,18,1,1,0,3,6,Other Issues
40699889,69,1,1,0,3,6,Other Issues
20269343,93,1,1,0,3,6,Other Issues
22198424,126,1,1,0,3,6,Other Issues
3302401,135,1,1,0,3,6,Other Issues
23231153,139,1,1,0,3,6,Other Issues
34955531,0,1,1,0,3,6,Other Issues
65372928,0,1,1,0,3,6,Other Issues
17093186,0,1,1,0,3,6,Other Issues
55063305,1,1,1,0,3,6,Other Issues
22198424,6,1,1,0,3,6,Other Issues
39959625,7,1,1,0,3,6,Other Issues
6949566,13,1,1,0,3,6,Other Issues
29145533,14,1,1,0,3,6,Other Issues
20868358,341,1,2,0,3,6,Other Issues
60024417,89,1,2,0,3,6,Other Issues
40288425,354,1,2,0,3,6,Other Issues
40660501,0,1,2,0,3,6,Other Issues
37900264,0,1,2,0,3,6,Other Issues
37900264,0,1,2,0,3,6,Other Issues
33040002,0,1,2,0,3,6,Other Issues
21544060,140,1,1,1,3,6,Other Issues
26660257,0,1,1,1,3,6,Other Issues
2191678,15,1,1,1,3,6,Other Issues
164862,16,1,2,1,3,6,Other Issues
13860870,20,1,2,1,3,6,Other Issues
7819167,1117,1,1,2,3,6,Other Issues
29504998,0,1,1,2,3,6,Other Issues
17636277,545,1,1,0,4,6,Other Issues
59405908,108,1,1,0,4,6,Other Issues
20564913,365,1,1,0,4,6,Other Issues
26277603,181,1,1,0,4,6,Other Issues
10986691,249,1,1,0,4,6,Other Issues
21344601,0,1,1,0,4,6,Other Issues
23283007,2,1,1,0,4,6,Other Issues
57324740,31,1,2,0,4,6,Other Issues
61979231,0,1,2,0,4,6,Other Issues
61244570,1,1,2,0,4,6,Other Issues
50060629,267,1,1,1,4,6,Other Issues
5664738,22,1,1,1,4,6,Other Issues
1639468,164,1,1,1,4,6,Other Issues
19715233,8,1,1,1,4,6,Other Issues
18079175,0,1,2,1,4,6,Other Issues
30324510,94,1,1,2,4,6,Other Issues
11797664,160,1,1,3,4,6,Other Issues
57217502,27,1,1,0,5,6,Other Issues
5893023,544,1,1,0,5,6,Other Issues
30953925,145,1,1,0,5,6,Other Issues
30247285,0,1,1,0,5,6,Other Issues
65837582,0,1,1,0,5,6,Other Issues
49931998,1,1,1,0,5,6,Other Issues
6076747,3,1,1,0,5,6,Other Issues
41393502,7,1,1,0,5,6,Other Issues
68190845,9,1,1,0,5,6,Other Issues
27701219,0,1,1,0,6,6,Other Issues
20846002,0,1,1,0,6,6,Other Issues
1205400,1,1,1,0,6,6,Other Issues
50520980,2,1,1,0,6,6,Other Issues
13807117,7,1,1,0,6,6,Other Issues
16550881,20,1,1,0,6,6,Other Issues
134862,5,1,0,0,1,7,Other Issues
18352808,28,1,1,0,2,7,Other Issues
27655397,214,1,1,0,2,7,Other Issues
24885873,1009,1,1,0,2,7,Other Issues
30776040,0,1,1,0,2,7,Other Issues
37760430,0,1,1,0,2,7,Other Issues
28392650,0,1,1,0,2,7,Other Issues
46574697,0,1,1,0,2,7,Other Issues
5912179,0,1,1,0,2,7,Other Issues
46652687,0,1,2,0,2,7,Other Issues
20314873,0,1,2,0,2,7,Other Issues
50039607,1,1,1,1,2,7,Other Issues
1389444,0,1,3,1,2,7,Other Issues
41217766,18,1,4,1,2,7,Other Issues
65395663,7,1,1,2,2,7,Other Issues
20591436,21,1,1,0,3,7,Other Issues
48660564,305,1,1,0,3,7,Other Issues
41994412,120,1,1,0,3,7,Other Issues
50647813,0,1,1,0,3,7,Other Issues
56184460,0,1,1,0,3,7,Other Issues
10305726,0,1,1,0,3,7,Other Issues
16097436,0,1,1,0,3,7,Other Issues
1190940,1,1,1,0,3,7,Other Issues
57444080,1,1,1,0,3,7,Other Issues
11938784,2,1,1,0,3,7,Other Issues
36148500,3,1,1,0,3,7,Other Issues
14531451,15,1,1,0,3,7,Other Issues
39267857,20,1,1,0,3,7,Other Issues
29724399,0,1,2,0,3,7,Other Issues
54061209,3,1,2,0,3,7,Other Issues
35804062,7,1,2,0,3,7,Other Issues
40483774,421,1,3,0,3,7,Other Issues
51192379,46,1,1,1,3,7,Other Issues
148409,0,1,1,1,3,7,Other Issues
57995071,829,1,1,5,3,7,Other Issues
2742179,795,1,1,12,3,7,Other Issues
6017340,29,1,1,0,4,7,Other Issues
18133480,296,1,1,0,4,7,Other Issues
64620550,45,1,1,0,4,7,Other Issues
33154954,119,1,1,0,4,7,Other Issues
56247954,0,1,1,0,4,7,Other Issues
20170501,0,1,1,0,4,7,Other Issues
50158859,0,1,1,0,4,7,Other Issues
31820117,2,1,1,0,4,7,Other Issues
36957412,4,1,1,0,4,7,Other Issues
26310441,6,1,1,0,4,7,Other Issues
3454648,7,1,1,0,4,7,Other Issues
16805522,8,1,1,0,4,7,Other Issues
33937704,18,1,2,0,4,7,Other Issues
9110923,70,1,2,0,4,7,Other Issues
21708485,19,1,1,1,4,7,Other Issues
31525155,342,1,1,1,4,7,Other Issues
8472415,207,1,1,1,4,7,Other Issues
249595,2,1,1,1,4,7,Other Issues
12126281,12,1,1,1,4,7,Other Issues
50813770,2,1,1,3,4,7,Other Issues
45308594,52,1,1,0,5,7,Other Issues
55246735,59,1,1,0,5,7,Other Issues
45624295,108,1,1,0,5,7,Other Issues
44273754,114,1,1,0,5,7,Other Issues
45640239,202,1,1,0,5,7,Other Issues
54370377,0,1,1,0,5,7,Other Issues
57863696,0,1,1,1,5,7,Other Issues
20517617,563,1,1,0,6,7,Other Issues
44880012,147,1,1,0,6,7,Other Issues
32688128,150,1,1,0,6,7,Other Issues
7281371,492,1,1,0,6,7,Other Issues
2516462,644,1,1,0,7,7,Other Issues
145446,339,1,1,1,7,7,Other Issues
48241590,20,1,1,3,7,7,Other Issues
55725559,90,1,1,0,2,8,Other Issues
60347285,0,1,1,0,2,8,Other Issues
18644502,0,1,1,0,2,8,Other Issues
55725559,4,1,1,0,2,8,Other Issues
21411917,5,1,1,0,2,8,Other Issues
47861865,12,1,1,0,2,8,Other Issues
26803,28,1,2,0,2,8,Other Issues
10859171,2,1,1,1,2,8,Other Issues
11528280,118,1,3,6,2,8,Other Issues
48227932,69,1,1,0,3,8,Other Issues
65282262,0,1,1,0,3,8,Other Issues
26313059,1,1,1,0,3,8,Other Issues
48118122,1,1,1,0,3,8,Other Issues
48118122,5,1,1,0,3,8,Other Issues
25244778,9,1,1,0,3,8,Other Issues
46484870,21,1,2,0,3,8,Other Issues
59146504,33,1,2,0,3,8,Other Issues
1840523,2,1,2,0,3,8,Other Issues
11544790,131,1,1,1,3,8,Other Issues
8807203,103,1,1,2,3,8,Other Issues
11448902,3,1,1,2,3,8,Other Issues
21372703,90,1,1,3,3,8,Other Issues
19948610,0,1,1,3,3,8,Other Issues
8467511,41,1,1,5,3,8,Other Issues
52842065,17,1,1,0,4,8,Other Issues
9935666,40,1,1,0,4,8,Other Issues
10602924,321,1,1,0,4,8,Other Issues
31999355,343,1,1,0,4,8,Other Issues
9935666,126,1,1,0,4,8,Other Issues
51996615,234,1,1,0,4,8,Other Issues
60484899,0,1,1,0,4,8,Other Issues
47685796,4,1,1,0,4,8,Other Issues
26071274,83,1,2,0,4,8,Other Issues
61217272,68,1,4,0,4,8,Other Issues
15167964,213,1,1,1,4,8,Other Issues
38669413,88,1,1,0,5,8,Other Issues
32476476,135,1,1,0,5,8,Other Issues
25170665,204,1,1,0,5,8,Other Issues
51185973,217,1,1,0,5,8,Other Issues
30896843,0,1,1,0,5,8,Other Issues
38655099,13,1,3,0,5,8,Other Issues
25734204,340,1,1,1,5,8,Other Issues
25734204,453,1,1,1,5,8,Other Issues
46456279,102,1,1,0,6,8,Other Issues
47788356,0,1,1,0,6,8,Other Issues
37981775,0,1,1,0,6,8,Other Issues
50708103,144,1,2,0,6,8,Other Issues
6157484,436,1,1,1,7,8,Other Issues
37560851,343,1,1,0,8,8,Other Issues
55290128,0,1,1,0,2,9,Other Issues
6047640,3,1,1,0,2,9,Other Issues
21940533,7,1,1,0,2,9,Other Issues
11240331,0,1,2,0,2,9,Other Issues
16409636,15,1,2,0,2,9,Other Issues
24781419,344,1,1,1,2,9,Other Issues
48960072,2,1,2,1,2,9,Other Issues
1215360,2,1,1,3,2,9,Other Issues
40294185,45,1,1,0,3,9,Other Issues
45833517,55,1,1,0,3,9,Other Issues
25725778,65,1,1,0,3,9,Other Issues
9385783,208,1,1,0,3,9,Other Issues
25756499,2,1,1,0,3,9,Other Issues
1232289,6,1,1,0,3,9,Other Issues
24964264,33,1,2,0,3,9,Other Issues
48801337,3,1,2,1,3,9,Other Issues
13453191,21,1,1,0,4,9,Other Issues
65486459,0,1,1,0,4,9,Other Issues
44355707,0,1,1,0,4,9,Other Issues
11555843,0,1,1,0,4,9,Other Issues
793228,3,1,1,0,4,9,Other Issues
11555843,3,1,1,0,4,9,Other Issues
148479,9,1,1,0,4,9,Other Issues
5349744,40,1,2,0,4,9,Other Issues
58430291,14,1,2,0,4,9,Other Issues
20635011,8,1,2,1,4,9,Other Issues
20632084,37,1,1,0,5,9,Other Issues
55564941,88,1,1,0,5,9,Other Issues
20884942,185,1,1,0,5,9,Other Issues
7955066,207,1,1,0,5,9,Other Issues
57834167,1,1,1,0,5,9,Other Issues
147760,11,1,1,0,5,9,Other Issues
24960013,4,1,1,1,5,9,Other Issues
6403980,821,1,1,2,5,9,Other Issues
33982437,5,1,1,4,5,9,Other Issues
25631953,162,1,1,0,6,9,Other Issues
2204564,3,1,1,1,6,9,Other Issues
14216929,111,1,1,4,6,9,Other Issues
31391001,0,1,1,0,7,9,Other Issues
59573140,55,1,1,0,8,9,Other Issues
4890956,150,1,1,0,8,9,Other Issues
57078726,15,1,1,0,8,9,Other Issues
20733727,795,1,1,4,8,9,Other Issues
48912114,137,1,1,0,9,10,Other Issues
60919409,115,1,1,0,2,10,Other Issues
67670631,0,1,1,0,2,10,Other Issues
48519464,2,1,1,0,2,10,Other Issues
66147039,1,1,3,0,2,10,Other Issues
66147039,2,1,3,0,2,10,Other Issues
41059362,21,1,1,0,3,10,Other Issues
5702307,51,1,1,0,3,10,Other Issues
18647075,580,1,1,0,3,10,Other Issues
55190144,74,1,1,0,3,10,Other Issues
18647075,330,1,1,0,3,10,Other Issues
40470095,0,1,1,0,3,10,Other Issues
41059362,0,1,1,0,3,10,Other Issues
57545241,0,1,1,0,3,10,Other Issues
54612635,0,1,1,0,3,10,Other Issues
55190144,0,1,1,0,3,10,Other Issues
8372240,0,1,2,0,3,10,Other Issues
33397615,125,1,1,0,4,10,Other Issues
27884737,692,1,1,0,4,10,Other Issues
27884737,1,1,1,0,4,10,Other Issues
12893160,4,1,2,0,4,10,Other Issues
33887116,53,1,1,0,5,10,Other Issues
18745424,14,1,1,1,5,10,Other Issues
40442726,228,1,1,0,6,10,Other Issues
8120533,747,1,1,0,6,10,Other Issues
64473634,6,1,2,1,6,10,Other Issues
20339479,1,1,1,0,7,10,Other Issues
50047523,83,1,1,2,11,11,Other Issues
65426525,21,1,1,0,2,11,Other Issues
8749361,408,1,1,0,2,11,Other Issues
54801801,0,1,1,0,2,11,Other Issues
2439319,14,1,1,0,2,11,Other Issues
1095671,13,1,3,0,2,11,Other Issues
16034650,0,1,1,3,2,11,Other Issues
16034650,2,1,1,3,2,11,Other Issues
8017833,0,1,1,0,3,11,Other Issues
36739622,0,1,1,0,3,11,Other Issues
50268876,70,1,5,0,3,11,Other Issues
17931853,0,1,1,0,4,11,Other Issues
495163,3,1,1,0,4,11,Other Issues
16528276,17,1,2,0,4,11,Other Issues
1102654,38,1,1,4,4,11,Other Issues
29398452,363,1,1,0,5,11,Other Issues
49927400,0,1,2,0,5,11,Other Issues
41745012,91,1,2,6,5,11,Other Issues
18438883,0,1,1,0,6,11,Other Issues
2815373,6,1,2,0,6,11,Other Issues
42226511,0,1,1,0,7,11,Other Issues
16135965,81,1,2,2,8,11,Other Issues
51061226,0,1,1,0,10,12,Other Issues
13710031,168,1,1,1,9,12,Other Issues
46174542,0,1,2,0,2,12,Other Issues
27813158,0,1,1,1,2,12,Other Issues
23087032,19,1,1,0,3,12,Other Issues
44981948,34,1,1,0,3,12,Other Issues
44882069,67,1,1,0,3,12,Other Issues
6486577,70,1,1,0,3,12,Other Issues
44981948,0,1,1,0,3,12,Other Issues
15702413,11,1,1,0,3,12,Other Issues
6472790,23,1,2,0,3,12,Other Issues
40177039,284,1,6,0,3,12,Other Issues
1799258,1,1,1,1,3,12,Other Issues
14997517,0,1,1,2,3,12,Other Issues
13894395,1,1,1,2,3,12,Other Issues
