id,url,issue_id
62413218,https://api.github.com/repos/netlify/netlify-cms,907
6790301,https://api.github.com/repos/lsegal/yard,727
62111732,https://api.github.com/repos/pymc-devs/pymc3,2745
2308663,https://api.github.com/repos/celluloid/celluloid,262
69059038,https://api.github.com/repos/node-red/node-red,1671
67699077,https://api.github.com/repos/gatsbyjs/gatsby,4244
56686497,https://api.github.com/repos/getinsomnia/insomnia,490
51837558,https://api.github.com/repos/facebook/litho,206
52614172,https://api.github.com/repos/athityakumar/colorls,76
27721303,https://api.github.com/repos/yabwe/medium-editor,260
36905952,https://api.github.com/repos/Behat/Behat,952
13623233,https://api.github.com/repos/owncloud/android,786
57997090,https://api.github.com/repos/librosa/librosa,635
59002656,https://api.github.com/repos/athityakumar/colorls,136
22325575,https://api.github.com/repos/DynamoRIO/drmemory,1786
63422207,https://api.github.com/repos/explosion/spaCy,1769
3268320,https://api.github.com/repos/node-inspector/node-inspector,184
12338307,https://api.github.com/repos/numba/numba,837
41678935,https://api.github.com/repos/angular/protractor,3907
12815404,https://api.github.com/repos/DynamoRIO/drmemory,159
38862087,https://api.github.com/repos/zaproxy/zaproxy,2964
4972625,https://api.github.com/repos/shoes/shoes4,423
42865275,https://api.github.com/repos/lerna/lerna,523
57823035,https://api.github.com/repos/php-enqueue/enqueue-dev,216
23443660,https://api.github.com/repos/angular/protractor,2662
42222101,https://api.github.com/repos/yabwe/medium-editor,1275
22892742,https://api.github.com/repos/geocoder-php/Geocoder,463
32683197,https://api.github.com/repos/PHP-DI/PHP-DI,421
3264953,https://api.github.com/repos/shoes/shoes4,360
37292071,https://api.github.com/repos/home-assistant/home-assistant,3607
36561719,https://api.github.com/repos/scrapy/scrapy,2244
37362323,https://api.github.com/repos/home-assistant/home-assistant,3636
62948792,https://api.github.com/repos/monicahq/monica,708
68704843,https://api.github.com/repos/markedjs/marked,1137
27977702,https://api.github.com/repos/nltk/nltk,1309
56504937,https://api.github.com/repos/librenms/librenms,7345
22651607,https://api.github.com/repos/keystonejs/keystone,1735
33652003,https://api.github.com/repos/airbnb/enzyme,480
44031582,https://api.github.com/repos/pymc-devs/pymc3,1784
41669350,https://api.github.com/repos/angular/protractor,3902
32613677,https://api.github.com/repos/junit-team/junit4,1318
37526391,https://api.github.com/repos/reactstrap/reactstrap,169
57350248,https://api.github.com/repos/php-enqueue/enqueue-dev,208
68435018,https://api.github.com/repos/videojs/video.js,4995
9062910,https://api.github.com/repos/shoes/shoes4,700
52027696,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,2617
29036208,https://api.github.com/repos/WP-API/WP-API,2398
64192454,https://api.github.com/repos/GoogleChrome/puppeteer,1757
38135146,https://api.github.com/repos/Graylog2/graylog2-server,2959
24194758,https://api.github.com/repos/pouchdb/pouchdb,4595
43689474,https://api.github.com/repos/lerna/lerna,585
29760081,https://api.github.com/repos/pouchdb/pouchdb,5035
54217455,https://api.github.com/repos/videojs/video.js,4547
17260080,https://api.github.com/repos/shoes/shoes4,1097
28785396,https://api.github.com/repos/airbnb/enzyme,261
29116746,https://api.github.com/repos/sensu/sensu,1196
18988735,https://api.github.com/repos/zaproxy/zaproxy,1573
37510933,https://api.github.com/repos/neomutt/neomutt,182
25057585,https://api.github.com/repos/foosel/OctoPrint,1145
31482707,https://api.github.com/repos/FormidableLabs/victory,259
58233371,https://api.github.com/repos/Automattic/mongoose,5706
15084747,https://api.github.com/repos/keystonejs/keystone,1012
9666498,https://api.github.com/repos/WP-API/WP-API,318
20201522,https://api.github.com/repos/snipe/snipe-it,953
19431714,https://api.github.com/repos/yabwe/medium-editor,711
53598429,https://api.github.com/repos/nltk/nltk,1793
58405081,https://api.github.com/repos/allenai/allennlp,406
